x,y,token
-42.286373,-21.198462,forts
-61.043343,-11.913474,nebuzaradan
-33.19922,-3.253472,husbandmen
-69.64825,1.2601275,zephaniah
-71.272095,2.9878473,gedaliah
-71.21857,2.751888,nethaniah
-71.56482,1.2195379,johanan
-53.693462,7.1180305,daniel
-68.43209,2.251593,zerubbabel
-71.061966,1.3017145,hananiah
-69.91099,0.69635904,berechiah
-69.79873,-0.29992,eliashib
-68.26046,2.163246,ezra
-42.08993,-7.236278,genealogy
-70.33711,-1.0044755,jedaiah
-56.69031,4.771293,gog
-71.759254,-2.5505629,jeiel
-72.55195,0.62331235,zechariah
-42.1361,-7.102793,genealogies
-70.8045,-1.5038711,eliel
-71.25071,-0.9881259,uzzi
-72.08696,-0.14233956,amariah
-52.122353,-5.7991524,uriel
-6.7004595,-29.67824,singer
-71.6123,-1.473668,hashabiah
-55.984737,-2.0209959,huram
-70.96149,-1.4981289,hanan
-73.76337,-4.7736735,nethinims
-70.18881,0.9078939,pashur
-69.40395,-3.0929933,immer
-72.18479,-3.0427632,jeduthun
-16.442247,6.5047984,ordain
-40.67359,-13.480136,treasuries
-71.07877,-0.6837603,jehiel
32.369064,0.50381726,castle
-8.659949,-13.775562,mightiest
-11.928655,-43.034447,snowy
3.3415802,-5.550438,leader
-71.98604,1.0509051,maaseiah
-30.987629,-3.212477,psalm
-44.256535,14.5831,psalms
-1.354831,-16.608925,wondrous
-12.775971,17.47134,marvellous
-13.2893,-27.28084,roar
-45.26206,15.475661,mercy_endureth
-21.480898,40.898144,weigh
-12.419818,-12.984004,satan
-25.21636,9.387486,foes
-54.545605,-1.3084878,ornan
-36.243374,-14.789465,moons
-70.60622,-1.482471,harim
-70.07439,0.98615295,shelemiah
-41.901466,23.735588,footstool
-33.035774,24.20541,understandeth
-23.580917,-37.60664,cups
-1.0534229,-52.93071,marble
-12.936151,19.882206,majesty
-0.7471747,-52.751675,crimson
-52.646664,-0.5357776,joppa
-34.568325,-45.17081,thickness
-42.522446,19.849247,supplications
-15.859035,-35.197887,roots
-48.689716,10.597593,prophecy
-50.803207,-11.076076,ethiopians
-42.093174,-22.085255,towers
0.4198939,-54.01711,huge
-47.421776,-11.871257,forces
-18.304012,27.886831,warn
-37.564297,-1.657989,realm
-13.187025,9.814439,revolt
-28.974386,14.838306,fornication
-49.135925,-9.16589,counsellors
-7.5482674,-38.88576,engines
-16.305668,-26.001637,burial
-16.67984,-44.46343,forests
-29.008259,14.18201,filthiness
-12.243905,-27.62542,hissing
-71.93167,-1.5306144,jeshua
-43.7529,8.189505,purposed
18.307396,-47.262516,rail
18.41409,5.845096,leaders
-27.048895,-11.972855,purge
-37.594997,-21.663546,palaces
-66.6833,-13.907217,persia
-66.69477,-13.9198,cyrus
-55.454308,3.2368853,mordecai
-54.394707,0.5272989,tobiah
-67.74948,-14.516164,darius
-50.197826,0.9637639,ahasuerus
-67.46338,-14.202249,artaxerxes
-28.155159,21.411058,dishonour
-18.779963,1.7222576,records
-33.637062,10.495539,insurrection
8.160001,51.92065,damage
-59.17044,6.2713447,haggai
3.4726536,-46.611145,rolls
-9.31281,-14.950726,forthwith
-30.139524,29.416655,lawful
-24.429415,-14.664878,runneth
-1.1457857,-51.42094,copper
-39.742805,0.84841955,astonied
-23.058668,11.419389,heaviness
-29.821007,-0.2432985,desolations
-25.702301,24.33497,trespasses
-53.47055,3.9160705,chief_priests
-50.004528,0.83600765,shushan
-54.410248,0.5952538,sanballat
-16.037287,-18.090351,dragon
-68.17309,4.0305934,baruch
21.302858,-9.721355,pulpit
-12.949989,-38.464157,myrtle
-38.209198,14.923763,fasting
-43.94265,24.808577,madest
-15.636107,-27.674076,deeps
-17.23287,7.8713584,manifold
20.601059,4.4996405,recorded
-6.416742,-33.724,persian
-55.45279,3.2342877,esther
-1.7628709,-34.381813,india
-49.315197,1.5528799,vashti
-49.679676,1.0934008,chamberlains
-44.855118,4.560698,published
-6.9399633,-6.9377456,empire
-33.826054,10.047671,decreed
-55.944218,8.726276,jew
-55.394302,3.2174327,haman
-22.668148,-5.5648384,wailing
-49.347378,0.6895824,banquet
-40.657307,-1.1760939,gallows
1.1987835,-27.030634,merrily
-34.18383,21.134773,delighteth
-17.586287,33.553917,durst
1.429431,-12.492252,assault
-34.96886,-6.2251115,feasting
-58.853302,-9.466592,chaldeans
46.58189,-7.5755563,bildad
-8.580541,-44.26271,blackness
-28.398525,5.3341346,oppressor
5.825074,29.977604,faintest
-24.091303,5.215017,perisheth
-8.492641,3.3541005,mortal
-29.619665,-9.496633,moth
-28.471586,22.313251,devices
-15.880127,2.4180853,crafty
3.2548506,8.889794,enterprise
11.486744,-37.488045,headlong
-28.291126,4.2412496,scourge
-29.792707,9.151536,throughly
1.037879,4.581628,heavier
-42.72865,-20.3505,troops
-19.658798,-33.050846,clods
21.094257,-54.736065,whale
-28.820892,42.410694,wert
-13.651266,-28.192844,tempest
11.288509,-38.47077,plunge
-11.725698,-30.73815,sinews
-31.460665,21.833033,increaseth
-31.676851,18.65565,stedfast
-6.0006847,6.2269635,robbers
-26.136238,-8.756946,poureth
20.094135,-38.048584,stagger
-22.783354,-32.87481,rotten
-11.008823,-39.46667,scent
-25.072357,-27.755747,bud
-28.346443,22.225937,filthy
-35.899197,24.869125,believeth
-40.622257,14.815477,hypocrites
29.894224,-33.104008,eyelids
-5.5941534,-8.81888,extinct
-26.707869,20.903881,members
24.537464,-34.949177,candle
23.387974,-36.049374,trap
-24.23595,29.058119,persecute
34.078953,-0.6156919,printed
-43.546406,21.024446,redeemer
-23.907394,-12.043539,vomit
-1.3315872,-34.891613,straits
-15.213136,25.309397,reveal
36.903595,-29.682274,bull
-26.117968,-8.766523,casteth
-30.14125,-21.457647,chaff
-33.086555,26.365335,layeth
-33.984024,24.428102,judgeth
-20.124474,-13.724687,tomb
-1.7980838,-36.017426,island
-8.819677,-3.4317687,groan
-38.020016,13.443713,waiteth
-32.093544,25.48049,liar
-27.69063,6.790189,oppressors
4.146629,21.068882,fain
8.5809,-13.098961,clap
-38.97521,-20.006296,inhabitant
-36.195152,-45.024334,depth
-8.92588,-43.040745,crystal
-3.4053588,-37.202374,coral
11.3448715,-55.660294,jaws
-19.290115,8.507897,derision
-17.437336,42.75091,whereto
4.1716175,-42.60194,bushes
-2.836222,8.114801,titles
-13.859763,-9.832579,dainty
-33.711723,24.922567,worketh
-11.042774,-38.77816,afar
-35.122475,25.965084,despiseth
-31.097998,21.282568,delivereth
-7.71022,-45.46991,vapour
-28.287668,-8.22525,scattereth
-29.65898,19.857788,correction
1.5813128,-1.651149,influences
1.908693,-40.99736,barn
2.3984804,-31.540752,crush
17.950703,-48.924164,deck
-7.7786403,-40.628807,shady
-33.492176,23.776936,trusteth
17.119268,0.4533004,leviathan
-22.09757,-23.578974,thorn
8.128658,-36.724102,irons
11.472554,-38.221794,dart
-29.248013,-21.975565,wither
-24.09873,-17.054604,potter
-28.167688,31.493807,godly
-4.021745,0.8254185,babes
-28.935793,21.373154,covetous
-13.359562,44.011887,murder
-43.29826,-20.78966,den
-26.266474,5.0659585,ceaseth
-32.48707,24.394165,uprightly
-38.99465,33.227783,lovingkindness
-22.926668,-10.264332,greedy
9.720785,-4.416075,eyesight
-22.552713,-3.9051766,bridegroom
-0.23108055,-5.3689084,race
-15.516617,-28.88263,banners
-11.496986,-25.024807,strings
-40.218807,22.721285,glorify
-8.574769,-44.957935,flames
-38.260963,21.951801,endureth
4.0752745,-12.125941,moisture
-39.41825,12.657984,aha
-25.898355,21.753191,evildoers
-31.152622,20.446163,transgressors
6.86518,-1.9977795,frail
-3.798852,-43.658474,billows
-33.5084,33.808834,meekness
-28.69646,22.422825,brutish
0.7806492,-36.238873,tempestuous
-28.931978,21.258322,partaker
-22.710646,28.397482,converted
-7.044978,-26.129862,banner
-24.366352,4.2645173,drunkards
-18.10078,-26.431568,hoofs
6.7373962,-40.98322,hammers
-45.496456,-15.442815,synagogues
-6.6752152,2.306852,distracted
-39.79456,-1.3964306,likened
-2.4337103,-44.83602,raging
-21.550707,10.059053,shortened
-41.170837,15.831851,90
-39.29033,17.035925,91
-40.57983,16.964518,92
-28.458965,19.366823,becometh
-40.295868,17.099428,94
-41.290558,15.65682,95
-43.221294,16.03053,96
-42.8313,15.455849,97
-42.739353,15.647534,98
-42.585976,15.78031,99
-4.1840663,-6.184825,inventions
-38.42295,17.026087,101
-40.977192,17.90279,102
-43.102394,16.465197,103
-30.635561,-7.4965286,104
-54.13413,11.562362,105
-53.880127,11.96688,106
-49.41105,-2.9113162,insomuch
-53.730183,12.239746,107
15.183614,-39.502186,reel
-41.451252,17.431799,108
-39.56308,17.000366,109
-36.988186,13.549989,111
31.550594,-4.193649,reverend
-33.2702,18.78945,112
-37.982407,13.532581,113
-31.121273,-3.203722,114
-41.412735,15.5124,115
-41.59263,17.51915,116
-42.092518,16.777924,118
-39.039722,34.3378,119
9.414061,-13.058692,forged
-26.402618,-17.472023,dross
-38.7295,16.755192,121
-40.903122,14.314164,122
-39.26907,12.750804,124
-37.936394,14.455542,129
-39.261066,16.347439,130
-41.55119,17.22818,132
-43.65254,15.598932,135
-45.01246,15.420599,136
-41.166004,15.855226,137
-39.86509,18.047413,139
-40.061924,16.757881,140
-38.97937,16.201088,141
-40.595516,17.888088,143
-40.45349,15.855417,144
-41.09501,19.071321,145
-37.762882,13.789976,146
-43.11699,15.191914,147
-43.180145,14.828715,148
-42.65785,15.269396,149
-9.613735,-13.805943,thrones
-12.787809,-31.238537,skirts
-9.317127,-44.151196,vapours
-20.779686,23.611547,attain
9.097555,-24.346684,curiously
43.592495,-10.776468,speaker
-15.849727,-20.737543,stony
-8.250763,9.302076,muse
8.527098,-38.55762,edged
-2.3919342,-3.8413172,organs
-10.151516,3.5415857,lurk
-26.184395,6.827209,stumble
1.33171,-1.5774571,ant
-33.605793,26.67338,soweth
-12.389,2.532999,discord
29.19766,-32.76834,wiped
-1.8904042,-5.2072077,youths
-1.6910039,-3.9712749,abounding
-32.5232,24.869997,scorner
-0.36031288,-33.145206,passengers
-21.266056,25.522564,unpunished
-26.83458,5.5665793,contention
-36.39516,8.970656,ambassador
3.8220062,-32.245506,innermost
14.749378,-30.306019,furious
-24.340963,5.4056745,meats
-24.442,-34.73187,rags
18.513285,-50.094906,mast
6.760564,-21.62832,outrageous
-33.316795,36.036247,abound
-47.93741,10.683532,preacher
-4.345781,-34.542805,embracing
-31.763,18.923956,manifest
5.96605,24.437595,marvel
22.006075,-7.9355063,counting
-16.344868,20.452642,boldness
-18.689152,-9.046059,bite
-14.570187,7.9124117,creator
4.7715216,-32.008293,grinding
-25.69779,-21.298641,doves
36.07567,-13.890613,turtle
-6.0070667,-45.925274,shadows
-24.304329,-2.9212775,spouse
-27.839094,-34.713776,smelling
-1.6332784,-44.3068,veil
-39.965996,-4.764997,queens
-0.37342164,-44.570545,flourished
21.430058,-28.22434,sucked
2.0995877,-7.346888,thieves
-19.146255,-38.7946,oaks
-25.960388,-20.339663,replenished
13.784848,-27.443851,ragged
23.130001,-50.915936,rope
-51.483936,5.231088,disciples
26.367704,-28.748587,peep
19.505707,-27.601768,warrior
-23.689596,-19.633247,fuel
12.320003,10.670056,government
24.949818,-31.724503,snatch
-41.923283,-19.84094,assyrian
1.1185262,-43.912766,stem
-21.129494,-34.06585,leopard
-4.8742175,-42.15778,tumultuous
-24.263494,-5.678987,howl
-8.30184,-17.831171,constellations
36.82857,-29.792349,lucifer
9.865842,-29.605017,mounting
51.4969,-28.595522,berries
-34.24777,-44.124146,reeds
-3.065608,-33.594593,fishers
10.005334,-49.15664,angle
-11.350616,-29.66616,weave
2.681274,-10.214487,treacherous
20.49309,-45.38652,toss
-2.5633516,-17.78186,piercing
-4.9633203,-46.17209,fading
-30.519331,-2.8234787,precept
23.001453,-43.265957,fan
6.0889454,-22.939226,lighting
-49.411583,-17.26613,tophet
0.102183945,-50.911137,pile
15.653884,-55.327824,oars
-10.571728,-31.865826,hatch
37.631157,-44.63362,mate
7.5788274,-33.97543,rushes
21.119488,-47.87326,bucket
-22.634588,32.070583,liken
25.40304,-49.00597,carpenter
16.92249,-41.5927,anvil
-13.254123,3.6733487,incensed
24.840742,-44.480904,cane
4.696272,-32.048077,millstones
14.11023,-32.68065,visage
-34.11906,18.998653,intercession
-32.443142,-4.600232,sower
3.8088868,-42.697216,bark
-7.8587236,-22.987768,perfumes
-5.6407456,0.29565945,eternity
-18.030418,13.133564,wasting
-10.4759245,-7.2444887,uttering
22.872469,-32.395844,planting
-33.548088,-22.10647,wastes
29.860106,-39.157803,yelled
25.0095,-29.745434,soap
-41.07145,17.17968,backsliding
12.253897,-40.25433,climb
50.502518,-21.74966,cage
9.1090145,-18.038359,commotion
-13.110871,-43.659992,northern
-3.4899101,8.015515,deaths
-21.830479,-12.536626,wag
-6.283111,-43.841507,roofs
-65.1282,-12.1885395,nebuchadrezzar
-54.277683,-14.093727,tyrus
-67.93801,3.7238283,neriah
34.189354,-0.3111124,ink
-70.80907,1.9718415,kareah
36.71485,-32.757034,stamping
22.739153,-51.314415,lance
39.122066,-18.394497,yell
2.650293,-28.628414,wake
-2.0371351,-38.228054,monsters
16.794193,6.3925343,orphans
19.270529,19.22225,peril
-11.582483,-37.088875,amber
-0.34765396,-52.376984,burnished
8.827632,-27.44872,flash
-17.332453,-12.941274,foreheads
13.908698,-51.35588,block
-7.150501,-33.16576,battering
4.8091054,7.802527,crimes
-4.764876,-27.177866,pouring
-11.309004,-32.562233,twigs
-15.256211,-39.415512,soil
-50.04509,8.514358,parables
-15.930061,2.5687351,oaths
-38.88347,16.32488,whiles
8.877149,-15.988938,tales
-28.193876,-22.31233,wolves
12.737281,-41.59065,gap
-14.619744,-42.25937,stately
-29.669233,-37.84435,crowns
-6.709757,17.508087,despite
8.160295,-48.39596,masts
6.241649,-34.543365,mariners
6.151725,-34.511227,pilots
22.584917,-51.750973,oar
17.93592,-44.910522,shroud
-0.4649691,-51.364143,chestnut
-50.65159,-6.116387,multitudes
-34.272144,-46.28358,arches
17.547382,-32.704006,gallery
14.229453,-8.424547,limit
10.929196,9.443086,science
-54.06573,7.4402847,belteshazzar
-58.111797,-6.2764177,shadrach
-58.116425,-6.28539,meshach
-58.140205,-6.3022385,abednego
7.462727,-38.052845,hats
-51.838566,3.174649,belshazzar
11.1066065,-16.424767,gabriel
20.031582,-53.640675,craft
-15.521922,8.139011,messiah
-41.745083,9.924991,scripture
-18.640661,32.1927,reject
10.468735,-36.088886,howled
-3.8464472,-2.4548783,spiritual
13.095642,-38.49953,hemlock
-1.9855313,-50.143654,foam
23.523779,-13.985397,stall
-8.269924,-24.951103,chant
28.354212,-1.8552364,chapel
-16.590431,-39.19869,grain
23.519327,-32.75435,sleeper
3.3565376,-43.100494,weeds
-46.206554,9.477131,preaching
-9.478252,-41.07738,torches
-12.1413765,2.727736,strangled
5.460829,-45.63946,rattling
11.405141,-38.17615,drag
-20.169704,-38.155163,blocks
-11.247701,-7.1687536,waked
34.508255,-24.182253,hen
5.5978665,-2.230864,brotherhood
-10.541876,-31.57068,torch
-46.201,9.736708,gospel
-43.614635,21.20965,jesus_christ
-62.664055,5.358492,judas
-51.97644,6.47724,jesus
-55.012257,23.234219,christ
-43.21912,10.225813,holy_ghost
-56.300716,-19.334389,judaea
-52.492226,2.4366262,herod
-60.729824,-4.749826,juda
-52.577435,6.359243,nazareth
-54.224815,7.560088,baptist
-59.023865,6.366275,esaias
-51.32134,6.343639,baptized
-53.68928,3.6535592,pharisees
-53.619053,2.2249608,sadducees
-51.41271,6.384257,baptism
-15.122808,4.0137,tempter
-53.043575,-1.7595463,capernaum
-62.18813,5.314457,simon
-61.666786,5.154729,peter
-62.616898,5.3912826,andrew
-63.11873,5.430995,zebedee
32.07542,-17.372734,mending
-21.225908,7.8619695,torments
-26.007868,-1.9053016,palsy
-50.859875,5.837204,publicans
-39.111355,16.019527,alms
-14.063171,7.1358404,heavenly
-52.553905,2.4948246,centurion
-26.519344,23.096485,infirmities
-9.587136,-9.581812,tombs
-48.706455,5.2105994,apostles
-60.729656,7.2142787,philip
-62.538967,5.3962955,iscariot
-60.747383,4.2450047,disciple
-41.07944,3.3076284,beelzebub
-49.770226,7.7109094,elias
-2.0437114,-5.256201,markets
-52.610054,1.027474,synagogue
-53.894306,7.816977,jonas
-15.228582,-13.9813175,scorched
-13.350676,9.829744,mysteries
-22.24707,45.311474,anon
25.097792,-15.888718,mustard
-12.723307,-40.082195,pearl
-19.375084,16.863907,unbelief
-17.512104,5.114053,tradition
34.60342,-9.8417225,crumbs
-52.851627,-0.06592368,caesarea
-24.931578,41.916096,philippi
41.655437,2.668968,pence
-47.044094,2.6761243,crucify
-53.265636,-2.4546702,bethany
-42.981056,10.0225725,scriptures
-21.020952,57.87821,caesar
-33.534843,21.807325,resurrection
-25.10752,20.85926,damnation
4.3376513,-34.707348,strain
-55.223373,1.6839626,pharisee
-35.188313,14.950476,partakers
-55.647274,1.2232319,zacharias
-50.1166,3.853167,crucified
-35.007732,15.733621,remission
46.937885,-19.367008,cock
-10.0195,-16.749594,legions
23.88863,-52.600735,crew
-52.97721,3.1208286,pilate
-50.720676,3.2359514,barabbas
-56.171043,1.5958403,magdalene
-8.940881,-50.142593,dawn
-1.8495609,-45.82277,blaze
5.8504868,-11.340665,throng
-23.505932,21.314274,lusts
-18.191692,20.885233,manifested
18.150991,-28.285427,rowing
21.856651,4.5562615,greek
35.278328,7.1242166,questioning
1.5551322,-48.61497,foaming
-10.430993,51.582993,lordship
-19.629383,-16.5924,vehemently
-27.829754,-1.0817517,alexander
-16.603895,49.487576,damned
-47.12631,-4.9110312,beckoned
-52.055412,-6.009978,devout
30.421156,-15.316544,doctors
-38.644875,10.621035,exhortation
20.191906,0.41941768,fishermen
-3.9217837,-25.747992,launch
7.776426,-39.96072,toiled
29.372576,-33.78898,rubbing
39.233036,-8.93543,traitor
-40.907345,4.264445,lawyers
8.985231,-41.629776,launched
8.944352,-41.978294,sailed
21.270163,-45.284687,plough
-25.647009,-1.9123148,lazarus
-2.833183,-42.776344,gulf
10.769864,4.165988,citizens
9.134045,-20.869562,austere
-5.8474298,-33.39038,descent
-10.564751,-44.201504,gorgeous
23.08069,4.5926266,latin
-7.049193,-17.68329,paradise
16.093586,-55.3853,boats
5.398376,-10.334016,shipping
-6.046044,-41.625916,murmuring
21.391552,-28.477167,groaned
-18.27636,48.955105,romans
-47.167027,5.895102,greeks
-28.056652,5.820973,perdition
6.350216,-37.770317,lanterns
52.809856,-3.6119971,fisher
14.720772,-43.07956,dragging
-0.5206004,-9.828578,asia
-22.622025,53.17524,rome
-26.658579,33.215096,exhort
-52.836205,0.9400179,barnabas
-53.10136,-1.0166392,ananias
-37.66857,9.309983,sect
-18.105265,42.940315,senate
-51.423527,-0.40828183,stephen
-52.792747,0.5317463,antioch
-13.510725,48.29409,sirs
-7.755036,-9.62958,regions
-44.53996,14.27738,churches
-51.606285,-0.50847805,cornelius
-17.703335,37.87991,christians
-24.504087,52.030964,lucius
-52.63499,2.1842644,paul
-3.0547867,-20.789513,jupiter
-19.640985,14.971501,abstain
-52.777092,0.6476892,silas
-41.170807,4.583779,greeting
-50.74016,10.522373,epistle
-46.260178,8.283595,timotheus
-46.26693,8.161532,macedonia
17.95741,8.230631,philosophers
20.742107,17.512808,superstitious
-13.381938,6.853169,godhead
23.424376,-8.589013,italy
-45.86856,8.268723,achaia
-47.246136,7.554933,ephesus
-41.292816,5.8544374,apollos
-5.0772257,-4.145257,arts
45.620045,-4.755969,diana
5.4460473,10.598351,shunned
-0.23163655,-39.056446,sailing
44.655663,-29.63572,aboard
23.06714,-6.719461,roman
51.644276,0.31641018,felix
-33.35674,34.421993,temperance
-52.273113,2.8005748,festus
-52.100727,3.0990245,agrippa
19.22496,18.21378,superstition
20.487902,-1.6930757,voyage
8.417804,-45.939873,fathoms
6.6979237,-11.493198,anchors
-21.854376,52.22836,publius
-50.763195,10.595854,apostle
-5.142014,-14.103923,invisible
-30.496424,18.700008,revelation
-32.676907,20.236904,uncircumcision
-14.112103,6.23218,access
-30.383059,18.249023,disobedience
9.046261,-22.283546,motions
-27.382027,20.305984,carnal
29.094053,-9.469565,spain
11.656333,-19.924433,spectacle
-38.06506,11.416551,followers
-3.537196,-3.688412,governments
45.387783,-11.506666,childish
-4.366418,-17.72496,celestial
-41.830257,14.495674,timothy
-45.30176,7.567077,titus
3.954132,9.609579,infidel
9.102072,23.531736,experiment
-0.7268017,2.2715318,chaste
17.793749,6.297142,perils
-17.951942,40.72053,countrymen
-3.9340017,-3.9366934,traditions
-5.709223,-16.786434,elements
18.325647,6.657731,vocation
-9.463277,-5.2710495,hymns
0.15887137,-14.029945,conflict
21.433786,5.8406124,consist
10.989027,-16.632973,archangel
-3.308243,-2.9488509,fables
-0.2193127,-4.949108,lawless
-7.4927554,-11.755141,immortal
-33.446358,34.135925,godliness
-1.1140684,3.4567683,adorn
-11.7028675,13.660283,shun
17.66425,-14.429401,perilous
-19.753199,42.673862,traitors
9.551807,-11.7036495,bellies
8.762546,-2.2075968,sundry
16.14765,-51.460823,anchor
6.559106,-37.086823,bits
20.5827,-49.396294,helm
6.5867705,-18.103186,devilish
-13.086496,8.385617,supreme
10.45822,50.91806,ensue
19.345562,5.2526536,authorities
-12.337275,12.3031025,brute
-36.09517,22.290901,overcometh
-10.882292,12.9272375,malicious
5.992938,4.2316837,seals
0.63718176,-11.476715,conquer
-15.429398,-18.452188,bottomless
-15.899625,-41.894146,shapes
-3.2781668,5.5769596,woes
9.970414,-19.168716,harpers
-2.0353906,-5.3757277,martyrs
-2.0786123,-27.137234,slaves
-13.528185,7.905847,omnipotent
-7.6413584,-47.37377,transparent
-6.787533,-22.821915,thel
-0.67413205,-30.050926,rural
-9.5630455,-50.008118,morn
-7.114738,-43.600803,echoing
-10.078239,-41.98717,o_er
-6.915324,-22.830692,vales
-2.1189582,-35.52069,southern
17.474945,-39.249653,cradle
24.635433,-16.015848,robin
21.276121,-15.368164,sobbing
49.085556,-20.37549,sweeper
5.3416305,-38.013947,chimneys
40.75085,-10.226138,sweepers
48.410572,-27.753304,jack
-1.8583307,-31.66307,coffins
56.110912,-6.5371447,susan
-7.2149215,-28.398905,chorus
28.414354,-36.89,brows
0.74035305,-36.0368,clime
6.7252903,3.0934312,turk
-16.55934,43.6386,twas
-4.9327154,-48.119,dome
-10.535997,-18.757536,bower
-17.078335,-23.94942,graze
13.008611,-35.139454,mane
36.674118,-19.181496,nightingale
-11.707616,-3.9676442,methought
-0.3369044,-46.046986,tangle
-3.8131237,-48.066906,spray
-3.6014805,-11.910626,bard
-9.401662,-42.2541,starry
-3.188425,-44.272854,dewy
-3.881639,-40.445206,watery
-1.56725,-14.322155,prophetic
36.499237,-32.80996,frowning
37.38383,-35.303734,shriek
20.478544,-40.390823,brushed
-14.517901,50.442646,ne
3.1706727,-26.478857,rosy
50.780304,-21.637224,tiger
12.975571,-30.393255,twist
30.460426,-39.137615,grasp
-3.4470015,-21.071539,shrouded
-11.723646,-0.93014324,threat
-17.9773,46.652412,writ
29.564018,-0.49227545,alehouse
24.633703,-13.740424,ale
31.615551,-4.720123,dame
8.197248,-1.431991,ban
-1.8250419,-0.4543161,hapless
17.045462,-38.36837,hearse
-5.4257016,-21.065916,spreads
51.808826,-15.566308,caterpillar
29.439184,-46.60503,leapt
5.2291794,-22.149895,fiend
-10.980092,10.621033,foe
9.491318,-58.419643,shirt
38.474857,-13.082072,schoolboy
1.7307878,-27.152445,sings
5.305283,-54.08555,drooping
6.1447687,-38.954067,dreary
-8.7807865,-33.96567,mould
3.0840988,-49.962894,forge
-8.831271,-13.971846,seraphim
6.9247055,-29.955408,butterfly
-6.4274096,-7.5292,peaceful
-12.301449,-42.140385,milky
-16.319881,-39.402218,crops
6.293004,-43.020042,steed
-12.340265,-40.028214,verdant
-5.7532873,-46.621002,hovering
-8.830729,-23.693111,warbling
13.609379,-35.49882,rais
5.0591445,-15.932589,terrific
-1.740027,-50.241642,glistening
10.31055,17.004482,rhyme
-6.3417883,-20.54468,sleeps
33.36098,-22.86835,tulip
17.950893,-43.91692,tap
-2.3818839,-47.920147,rustling
11.004443,-12.972512,wee
21.82899,-46.454247,crack
-9.906782,48.5234,doo
14.812678,-30.168694,fiercely
-5.2475142,-48.836197,rays
26.303617,-45.51534,tiny
-15.432296,-49.0516,ocean
49.620945,-29.313122,big
-1.7254263,-19.846601,majestic
-10.27632,-22.068771,animals
39.34398,-10.814748,duck
-5.1668563,50.17921,hadn
-2.140546,42.448784,chocolate
53.98223,-25.894426,couldn_t
19.450161,-29.1592,roadside
53.996597,-25.8882,didn_t
18.40973,-37.000126,snap
1.5884551,-43.588543,jungle
43.59578,-7.314971,jackal
41.36387,-6.66491,b
39.380676,-9.104384,pooh
52.03515,-23.873129,little_jackal
45.164074,-19.921228,growled
48.24376,-8.399273,wasn_t
52.5985,-18.648502,cat
-3.832448,-48.250767,overhead
48.419968,-27.805069,rollaround
27.958065,-49.42494,trundle
49.91337,-24.40067,funny
47.835228,-15.05432,vane
11.494102,-23.938864,startling
14.218948,-41.37842,steered
2.9753718,-37.54809,steer
24.938059,-43.38242,picked
47.9473,-28.301167,rabbit
20.553535,-44.27372,elephant
6.194883,-30.344625,biggest
-4.9271584,-26.810587,drum
55.629066,-17.052532,"----"""
24.0967,-40.278072,tightly
4.9578543,-36.196003,tremendous
39.37057,-12.102628,""";"
13.45547,-45.08294,sliding
-2.9882274,-44.003723,dived
26.825531,-44.030388,slipping
-3.6706624,-43.585205,surf
-2.7477114,-36.618057,spanish
33.786575,-23.722881,shell
28.595673,-51.280373,hoppity
17.423622,-28.90221,sentry
-10.401986,-38.840824,icy
-4.693132,-26.860811,rattle
8.568345,-38.401833,blades
-14.444609,-32.645027,fragrant
-6.769894,-28.300922,shouts
31.757145,-15.728465,fairies
0.28519008,-37.09257,rocky
-11.805078,45.250652,wits
21.566357,7.675292,adventures
26.07737,-44.85961,shiny
25.945393,-44.71117,acorn
48.237854,-8.379488,isn_t
25.950916,-11.030718,cooked
23.874462,-41.59498,apron
10.997738,-46.020947,perched
26.531439,-38.32182,perch
12.938674,-44.485825,splash
3.8353872,-9.610281,thump
-16.75786,45.004593,bin
-5.877789,-41.597122,din
9.462083,-37.23121,track
1.7274982,-28.517744,hides
51.49777,-21.021105,epaminondas
51.507614,-21.043453,mammy
18.583668,-38.199707,truck
32.187126,-13.858102,villagers
38.315853,-15.981438,fun
50.687946,-25.759672,frog
-7.8317566,-31.323034,swamp
-27.68873,-1.0949105,jove
23.24432,-10.580032,pond
34.92303,-19.869268,eel
-4.1338544,-45.368298,swimming
47.4275,-25.933142,alligator
3.469409,-41.000095,crabs
27.27014,-30.819748,crab
13.930283,-50.707443,lashed
30.241947,-39.45626,snapped
26.129972,-41.723545,sticking
5.1874413,-41.062836,bubbles
12.814314,-46.388733,crawled
14.124145,-45.881374,dragged
-1.5391378,42.804565,doesn_t
4.5719976,-50.012817,piled
20.583733,-31.91884,smoked
42.73352,-21.467106,larks
-6.3096933,-46.017387,shadowy
1.6427935,-16.56651,splendid
1.3905001,38.847202,godmother
42.22771,-22.254978,someone
49.673996,-24.203386,jolly
-0.4519465,-9.755136,europe
-7.3330193,-5.158745,america
0.024851141,42.122417,maybe
25.721905,-7.9275093,france
41.09423,-35.574955,woke
21.512508,9.06225,experiences
8.788953,23.29278,text
-1.5135818,0.23153867,memories
37.969135,-23.476463,_the
27.823225,-47.008404,swung
12.951033,-51.784462,tub
-2.574794,-49.62801,floating
-0.45533234,-30.431726,hospital
33.171803,-10.325891,babies
42.11462,-20.650108,elsa
32.01687,-17.456371,shoemaker
40.489086,-0.79073524,customer
7.488683,-33.660366,pairs
